study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Barrington2011a	DUL005	3.0	all	ethnicity	2.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL005	3.0	all	ethnicity	1.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL005	3.0	all	sex	3.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL005	3.0	all	age	3.0	NA	NA	53.3	NA	2.3	NA	NA	NA	yr	NA
Barrington2011a	DUL005	3.0	all	weight	3.0	NA	NA	81.4	NA	10.0	NA	NA	NA	kg	NA
Barrington2011a	DUL005	3.0	all	bmi	3.0	NA	NA	34.1	NA	2.2	NA	NA	NA	kg/m^2	NA
Barrington2011a	DUL005	3.0	all	hba1c	3.0	NA	NA	8.1	NA	1.0	NA	NA	NA	percent	NA
Barrington2011a	DUL005	3.0	all	concentration	3.0	glucose	NA	170.7	NA	5.6	NA	NA	NA	mg/dl	fasting plasma glucose
Barrington2011a	DUL005	3.0	all	medication	1.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL005	3.0	all	medication	2.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	2 Metformin
Barrington2011a	DUL03	6.0	all	ethnicity	4.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL03	6.0	all	ethnicity	1.0	NA	african	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL03	6.0	all	ethnicity	1.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL03	6.0	all	sex	2.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL03	6.0	all	sex	4.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL03	6.0	all	age	6.0	NA	NA	52.5	NA	4.3	NA	NA	NA	yr	NA
Barrington2011a	DUL03	6.0	all	weight	6.0	NA	NA	85.7	NA	12.2	NA	NA	NA	kg	NA
Barrington2011a	DUL03	6.0	all	bmi	6.0	NA	NA	31.8	NA	3.2	NA	NA	NA	kg/m^2	NA
Barrington2011a	DUL03	6.0	all	hba1c	6.0	NA	NA	8.2	NA	1.3	NA	NA	NA	percent	NA
Barrington2011a	DUL03	6.0	all	concentration	6.0	glucose	NA	185.5	NA	48.0	NA	NA	NA	mg/dl	fasting plasma glucose
Barrington2011a	DUL03	6.0	all	medication	3.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL03	6.0	all	medication	3.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	3 Metformin
Barrington2011a	DUL1	5.0	all	ethnicity	1.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL1	5.0	all	ethnicity	1.0	NA	african	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL1	5.0	all	ethnicity	3.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL1	5.0	all	sex	1.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL1	5.0	all	sex	4.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL1	5.0	all	age	5.0	NA	NA	53.4	NA	8.7	NA	NA	NA	yr	NA
Barrington2011a	DUL1	5.0	all	weight	5.0	NA	NA	89.5	NA	18.8	NA	NA	NA	kg	NA
Barrington2011a	DUL1	5.0	all	bmi	5.0	NA	NA	32.3	NA	5.5	NA	NA	NA	kg/m^2	NA
Barrington2011a	DUL1	5.0	all	hba1c	5.0	NA	NA	8.4	NA	1.8	NA	NA	NA	percent	NA
Barrington2011a	DUL1	5.0	all	concentration	5.0	glucose	NA	200.4	NA	70.1	NA	NA	NA	mg/dl	fasting plasma glucose
Barrington2011a	DUL1	5.0	all	medication	2.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL1	5.0	all	medication	3.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	3 Metformin
Barrington2011a	DUL3	3.0	all	ethnicity	3.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL3	3.0	all	sex	3.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL3	3.0	all	age	3.0	NA	NA	60.0	NA	2.6	NA	NA	NA	yr	NA
Barrington2011a	DUL3	3.0	all	weight	3.0	NA	NA	67.0	NA	12.3	NA	NA	NA	kg	NA
Barrington2011a	DUL3	3.0	all	bmi	3.0	NA	NA	28.3	NA	3.7	NA	NA	NA	kg/m^2	NA
Barrington2011a	DUL3	3.0	all	hba1c	3.0	NA	NA	7.0	NA	0.4	NA	NA	NA	percent	NA
Barrington2011a	DUL3	3.0	all	concentration	3.0	glucose	NA	145.2	NA	17.5	NA	NA	NA	mg/dl	fasting plasma glucose
Barrington2011a	DUL3	3.0	all	medication	1.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL3	3.0	all	medication	2.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	2 Metformin
Barrington2011a	DUL5	9.0	all	ethnicity	3.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL5	9.0	all	ethnicity	1.0	NA	african	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL5	9.0	all	ethnicity	2.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL5	9.0	all	ethnicity	3.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL5	9.0	all	sex	6.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL5	9.0	all	sex	3.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL5	9.0	all	age	9.0	NA	NA	55.1	NA	8.2	NA	NA	NA	yr	NA
Barrington2011a	DUL5	9.0	all	weight	9.0	NA	NA	88.6	NA	15.6	NA	NA	NA	kg	NA
Barrington2011a	DUL5	9.0	all	bmi	9.0	NA	NA	30.6	NA	3.8	NA	NA	NA	kg/m^2	NA
Barrington2011a	DUL5	9.0	all	hba1c	9.0	NA	NA	7.4	NA	0.7	NA	NA	NA	percent	NA
Barrington2011a	DUL5	9.0	all	concentration	9.0	glucose	NA	142.5	NA	35.0	NA	NA	NA	mg/dl	fasting plasma glucose
Barrington2011a	DUL5	9.0	all	medication	2.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL5	9.0	all	medication	7.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	7 Metformin
Barrington2011a	DUL8	6.0	all	ethnicity	3.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL8	6.0	all	ethnicity	2.0	NA	hispanic	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL8	6.0	all	ethnicity	1.0	NA	west asian	NA	NA	NA	NA	NA	NA	NA	"""west asian"""
Barrington2011a	DUL8	6.0	all	sex	6.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL8	6.0	all	age	6.0	NA	NA	57.5	NA	3.5	NA	NA	NA	yr	NA
Barrington2011a	DUL8	6.0	all	weight	6.0	NA	NA	76.8	NA	8.2	NA	NA	NA	kg	NA
Barrington2011a	DUL8	6.0	all	bmi	6.0	NA	NA	30.1	NA	4.2	NA	NA	NA	kg/m^2	NA
Barrington2011a	DUL8	6.0	all	hba1c	6.0	NA	NA	7.3	NA	0.8	NA	NA	NA	percent	NA
Barrington2011a	DUL8	6.0	all	concentration	6.0	glucose	NA	177.3	NA	42.5	NA	NA	NA	mg/dl	fasting plasma glucose
Barrington2011a	DUL8	6.0	all	medication	3.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Barrington2011a	DUL8	6.0	all	medication	3.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	2 Metformin, 1 Thiazolidinediones
