study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	sd	se	cv	unit	comments
Barrington2011	DUL3	4.0	DUL3	concentration	insulin	plasma	NR	insulin_DUL3	1.0	hr	125000.028610227	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL3	4.0	DUL3	concentration	insulin	plasma	NR	insulin_DUL3	1.25	hr	383750.00886917	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL3	4.0	DUL3	concentration	insulin	plasma	NR	insulin_DUL3	1.5	hr	351875.011301039	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL6	6.0	DUL6	concentration	insulin	plasma	NR	insulin_DUL6	0.0	hr	8750.03747939777	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL6	6.0	DUL6	concentration	insulin	plasma	NR	insulin_DUL6	0.25	hr	38125.0161647784	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL6	6.0	DUL6	concentration	insulin	plasma	NR	insulin_DUL6	0.5	hr	61250.0334739659	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL6	6.0	DUL6	concentration	insulin	plasma	NR	insulin_DUL6	0.75	hr	146875.007867812	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL6	6.0	DUL6	concentration	insulin	plasma	NR	insulin_DUL6	1.0	hr	208750.003147125	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL6	6.0	DUL6	concentration	insulin	plasma	NR	insulin_DUL6	1.25	hr	333750.003147125	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL6	6.0	DUL6	concentration	insulin	plasma	NR	insulin_DUL6	1.5	hr	344375.011873244	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL12	6.0	DUL12	concentration	insulin	plasma	NR	insulin_DUL12	0.0	hr	5624.99957084659	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL12	6.0	DUL12	concentration	insulin	plasma	NR	insulin_DUL12	0.25	hr	38125.0161647784	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL12	6.0	DUL12	concentration	insulin	plasma	NR	insulin_DUL12	0.5	hr	69374.9947071079	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL12	6.0	DUL12	concentration	insulin	plasma	NR	insulin_DUL12	0.75	hr	102500.03032684	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL12	6.0	DUL12	concentration	insulin	plasma	NR	insulin_DUL12	1.0	hr	249375.009584426	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL12	6.0	DUL12	concentration	insulin	plasma	NR	insulin_DUL12	1.25	hr	452499.99885559	NA	NA	NA	NA	NA	NA	µIU/ml	NA
Barrington2011	DUL12	6.0	DUL12	concentration	insulin	plasma	NR	insulin_DUL12	1.5	hr	527499.993133545	NA	NA	NA	NA	NA	NA	µIU/ml	NA
