study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Grunberger2012	DUL10	34.0	all	ethnicity	5.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Grunberger2012	DUL10	34.0	all	ethnicity	3.0	NA	NR	NA	NA	NA	NA	NA	NA	NA	NA
Grunberger2012	DUL10	34.0	all	weight	34.0	NA	NA	86.9	NA	17.0	NA	NA	NA	kg	NA
Grunberger2012	DUL10	34.0	all	bmi	34.0	NA	NA	32.2	NA	4.5	NA	NA	NA	kg/m^2	NA
Grunberger2012	DUL10	34.0	all	hba1c	34.0	NA	NA	7.3	NA	0.7	NA	NA	NA	percent	NA
Grunberger2012	DUL10	34.0	all	medication	26.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	metformin
Grunberger2012	DUL10	34.0	all	medication	8.0	NA	N	NA	NA	NA	NA	NA	NA	NA	metformin
Grunberger2012	DUL10	34.0	all	blood pressure systolic	34.0	NA	NA	125.6	NA	15.1	NA	NA	NA	mmHg	NA
Grunberger2012	DUL10	34.0	all	blood pressure diastolic	34.0	NA	NA	77.3	NA	9.2	NA	NA	NA	mmHg	NA
Grunberger2012	DUL15	29.0	all	age	29.0	NA	NA	57.5	NA	7.9	NA	NA	NA	yr	NA
Grunberger2012	DUL15	29.0	all	sex	13.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Grunberger2012	DUL15	29.0	all	sex	16.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Grunberger2012	DUL15	29.0	all	ethnicity	24.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Grunberger2012	DUL15	29.0	all	ethnicity	4.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Grunberger2012	DUL15	29.0	all	ethnicity	1.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Grunberger2012	DUL15	29.0	all	weight	29.0	NA	NA	88.2	NA	18.6	NA	NA	NA	kg	NA
Grunberger2012	DUL15	29.0	all	bmi	29.0	NA	NA	32.1	NA	4.8	NA	NA	NA	kg/m^2	NA
Grunberger2012	DUL15	29.0	all	hba1c	29.0	NA	NA	7.2	NA	0.6	NA	NA	NA	percent	NA
Grunberger2012	DUL15	29.0	all	medication	25.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	metformin
Grunberger2012	DUL15	29.0	all	medication	4.0	NA	N	NA	NA	NA	NA	NA	NA	NA	metformin
Grunberger2012	DUL15	29.0	all	blood pressure systolic	29.0	NA	NA	127.3	NA	14.4	NA	NA	NA	mmHg	NA
Grunberger2012	DUL15	29.0	all	blood pressure diastolic	29.0	NA	NA	76.8	NA	9.2	NA	NA	NA	mmHg	NA
