study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	sd	ci	se	cv	unit	comments
Grunberger2012	PLAC	35.0	DUL01	hba1c (change)	NA	plasma	NR	hba1c_change_DUL01	4.0	week	-0.276190461979587	NA	NA	NA	0.507092563803122	NA	0.08571428756788	NA	percent	NA
Grunberger2012	PLAC	35.0	DUL01	hba1c (change)	NA	plasma	NR	hba1c_change_DUL01	8.0	week	-0.330952343957729	NA	NA	NA	0.577521810423297	NA	0.097619003055553	NA	percent	NA
Grunberger2012	PLAC	35.0	DUL01	hba1c (change)	NA	plasma	NR	hba1c_change_DUL01	12.0	week	-0.369047633335741	NA	NA	NA	0.63386563758708	NA	0.107142848106585	NA	percent	NA
Grunberger2012	PLAC	34.0	DUL05	hba1c (change)	NA	plasma	NR	hba1c_change_DUL05	0.0	week	0.0	NA	NA	NA	NA	NA	NA	NA	percent	NA
Grunberger2012	PLAC	34.0	DUL05	hba1c (change)	NA	plasma	NR	hba1c_change_DUL05	4.0	week	-0.497618996567972	NA	NA	NA	0.721926892888557	NA	0.123809440706715	NA	percent	NA
Grunberger2012	PLAC	34.0	DUL05	hba1c (change)	NA	plasma	NR	hba1c_change_DUL05	8.0	week	-0.733333298732907	NA	NA	NA	0.541445699269141	NA	0.092857171356154	NA	percent	NA
Grunberger2012	PLAC	34.0	DUL05	hba1c (change)	NA	plasma	NR	hba1c_change_DUL05	12.0	week	-0.880952352067204	NA	NA	NA	0.62474479318622	NA	0.107142848106586	NA	percent	NA
Grunberger2012	PLAC	34.0	DUL10	hba1c (change)	NA	plasma	NR	hba1c_change_DUL10	0.0	week	0.0	NA	NA	NA	NA	NA	NA	NA	percent	NA
Grunberger2012	PLAC	34.0	DUL10	hba1c (change)	NA	plasma	NR	hba1c_change_DUL10	4.0	week	-0.464285720541594	NA	NA	NA	0.458146075749349	NA	0.078571403779606	NA	percent	NA
Grunberger2012	PLAC	34.0	DUL10	hba1c (change)	NA	plasma	NR	hba1c_change_DUL10	8.0	week	-0.780952342335834	NA	NA	NA	0.583095246227681	NA	0.10000000973137	NA	percent	NA
Grunberger2012	PLAC	34.0	DUL10	hba1c (change)	NA	plasma	NR	hba1c_change_DUL10	12.0	week	-1.03095241207731	NA	NA	NA	0.652510804756795	NA	0.11190467980599	NA	percent	NA
Grunberger2012	PLAC	29.0	DUL15	hba1c (change)	NA	plasma	NR	hba1c_change_DUL15	0.0	week	0.0	NA	NA	NA	NA	NA	NA	NA	percent	NA
Grunberger2012	PLAC	29.0	DUL15	hba1c (change)	NA	plasma	NR	hba1c_change_DUL15	4.0	week	-0.528571447570769	NA	NA	NA	0.564159781603577	NA	0.104761841430768	NA	percent	NA
Grunberger2012	PLAC	29.0	DUL15	hba1c (change)	NA	plasma	NR	hba1c_change_DUL15	8.0	week	-0.897619035493451	NA	NA	NA	0.6667347319984	NA	0.123809531532829	NA	percent	NA
Grunberger2012	PLAC	29.0	DUL15	hba1c (change)	NA	plasma	NR	hba1c_change_DUL15	12.0	week	-1.03809515962641	NA	NA	NA	0.718021718082243	NA	0.13333328575775	NA	percent	NA
