study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	sd	se	cv	unit	comments
Giorgino2015	DUL075	272.0	DUL075	concentration	glucose	serum	NR	fpg_DUL075	26.0	week	142.405289015319	NA	NA	NA	40.3760625987291	2.44815839472221	NA	mg/dl	NA
Giorgino2015	DUL075	272.0	DUL075	concentration	glucose	serum	NR	fpg_DUL075	35.0	week	144.53131789067	NA	NA	NA	38.2509938728501	2.31930717680316	NA	mg/dl	NA
Giorgino2015	DUL075	272.0	DUL075	concentration	glucose	serum	NR	fpg_DUL075	44.0	week	147.301599906469	NA	NA	NA	41.4385240037708	2.51257957995941	NA	mg/dl	NA
Giorgino2015	DUL075	272.0	DUL075	concentration	glucose	serum	NR	fpg_DUL075	52.0	week	146.141947792641	NA	NA	NA	43.5635927296493	2.64143079787843	NA	mg/dl	NA
Giorgino2015	DUL075	272.0	DUL075	concentration	glucose	serum	NR	fpg_DUL075	65.0	week	151.55365765717	NA	NA	NA	42.5010826860148	2.57700666349337	NA	mg/dl	NA
Giorgino2015	DUL075	272.0	DUL075	concentration	glucose	serum	NR	fpg_DUL075	78.0	week	151.489233522785	NA	NA	NA	46.751171499179	2.83470615018355	NA	mg/dl	NA
Giorgino2015	DUL15	273.0	DUL15	concentration	glucose	serum	NR	fpg_DUL15	0.0	week	164.88965696619	NA	NA	NA	47.9014937041062	2.89913028456864	NA	mg/dl	NA
Giorgino2015	DUL15	273.0	DUL15	concentration	glucose	serum	NR	fpg_DUL15	2.0	week	127.523086887864	NA	NA	NA	34.0633493823742	2.06160769011297	NA	mg/dl	NA
Giorgino2015	DUL15	273.0	DUL15	concentration	glucose	serum	NR	fpg_DUL15	4.0	week	128.425042464149	NA	NA	NA	36.1921747169932	2.1904500605884	NA	mg/dl	NA
Giorgino2015	DUL15	273.0	DUL15	concentration	glucose	serum	NR	fpg_DUL15	8.0	week	129.649115763214	NA	NA	NA	34.0633493823744	2.06160769011299	NA	mg/dl	NA
Giorgino2015	DUL15	273.0	DUL15	concentration	glucose	serum	NR	fpg_DUL15	14.0	week	132.805948483622	NA	NA	NA	36.1922721728329	2.19045595888414	NA	mg/dl	NA
Giorgino2015	DUL15	273.0	DUL15	concentration	glucose	serum	NR	fpg_DUL15	20.0	week	134.030027680983	NA	NA	NA	36.1921747169932	2.1904500605884	NA	mg/dl	NA
Giorgino2015	DUL15	273.0	DUL15	concentration	glucose	serum	NR	fpg_DUL15	26.0	week	132.805948483622	NA	NA	NA	43.6435506673657	2.64142784873156	NA	mg/dl	NA
Giorgino2015	DUL15	273.0	DUL15	concentration	glucose	serum	NR	fpg_DUL15	35.0	week	134.48099957083	NA	NA	NA	38.3211949632918	2.31930422765532	NA	mg/dl	NA
Giorgino2015	DUL15	273.0	DUL15	concentration	glucose	serum	NR	fpg_DUL15	44.0	week	137.444556938932	NA	NA	NA	40.4501177537666	2.44815249642747	NA	mg/dl	NA
Giorgino2015	DUL15	273.0	DUL15	concentration	glucose	serum	NR	fpg_DUL15	52.0	week	134.931977358973	NA	NA	NA	40.4501177537502	2.44815249642647	NA	mg/dl	NA
Giorgino2015	DUL15	273.0	DUL15	concentration	glucose	serum	NR	fpg_DUL15	65.0	week	141.696614689635	NA	NA	NA	43.6435506673492	2.64142784873056	NA	mg/dl	NA
Giorgino2015	DUL15	273.0	DUL15	concentration	glucose	serum	NR	fpg_DUL15	78.0	week	142.147592477777	NA	NA	NA	45.7724734578241	2.77027611750271	NA	mg/dl	NA
