study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	sd	ci	se	cv	unit	comments
Pratley2018	DUL15	299.0	DUL15	hba1c	NA	plasma	NR	hba1c_DUL15	672.0	hr	7.52431791221826	NA	NA	NA	0.470938788196142	0.0533807829181594	NA	NA	percent	NA
Pratley2018	DUL15	299.0	DUL15	hba1c	NA	plasma	NR	hba1c_DUL15	1344.0	hr	7.13582443653618	NA	NA	NA	0.784897980326673	0.0889679715302396	NA	NA	percent	NA
Pratley2018	DUL15	299.0	DUL15	hba1c	NA	plasma	NR	hba1c_DUL15	2016.0	hr	6.90154211150652	NA	NA	NA	0.837224512348491	0.0948991696322601	NA	NA	percent	NA
Pratley2018	DUL15	299.0	DUL15	hba1c	NA	plasma	NR	hba1c_DUL15	2688.0	hr	6.80367734282325	NA	NA	NA	0.627918384261407	0.0711743772241995	NA	NA	percent	NA
Pratley2018	DUL15	299.0	DUL15	hba1c	NA	plasma	NR	hba1c_DUL15	4704.0	hr	6.82740213523131	NA	NA	NA	0.941877576392126	0.106761565836301	NA	NA	percent	NA
Pratley2018	DUL15	299.0	DUL15	hba1c	NA	plasma	NR	hba1c_DUL15	6720.0	hr	6.86298932384341	NA	NA	NA	0.941877576392126	0.106761565836301	NA	NA	percent	NA
Pratley2018	SEM05	301.0	SEM05	hba1c (change)	NA	plasma	NR	hba1c_change_SEM05	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	NA	percent	NA
Pratley2018	SEM05	301.0	SEM05	hba1c (change)	NA	plasma	NR	hba1c_change_SEM05	672.0	hr	-0.486358244365361	NA	NA	NA	0.315007472817532	NA	NA	NA	percent	NA
Pratley2018	SEM05	301.0	SEM05	hba1c (change)	NA	plasma	NR	hba1c_change_SEM05	1344.0	hr	-0.98457888493476	NA	NA	NA	0.735017436574257	NA	NA	NA	percent	NA
Pratley2018	SEM05	301.0	SEM05	hba1c (change)	NA	plasma	NR	hba1c_change_SEM05	2016.0	hr	-1.28410438908659	NA	NA	NA	0.682516191104479	NA	NA	NA	percent	NA
Pratley2018	SEM05	301.0	SEM05	hba1c (change)	NA	plasma	NR	hba1c_change_SEM05	2688.0	hr	-1.48279952550415	NA	NA	NA	0.735017436574273	NA	NA	NA	percent	NA
Pratley2018	SEM05	301.0	SEM05	hba1c (change)	NA	plasma	NR	hba1c_change_SEM05	4704.0	hr	-1.5361803084223	NA	NA	NA	0.840019927513324	NA	NA	NA	percent	NA
Pratley2018	SEM05	301.0	SEM05	hba1c (change)	NA	plasma	NR	hba1c_change_SEM05	6720.0	hr	-1.50355871886121	NA	NA	NA	0.892521172982948	NA	NA	NA	percent	NA
Pratley2018	SEM10	300.0	SEM10	hba1c (change)	NA	plasma	NR	hba1c_change_SEM10	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	NA	percent	NA
Pratley2018	SEM10	300.0	SEM10	hba1c (change)	NA	plasma	NR	hba1c_change_SEM10	672.0	hr	-0.474495848161331	NA	NA	NA	0.524139615431013	NA	NA	NA	percent	NA
Pratley2018	SEM10	300.0	SEM10	hba1c (change)	NA	plasma	NR	hba1c_change_SEM10	1344.0	hr	-0.94602609727165	NA	NA	NA	0.68138150006042	NA	NA	NA	percent	NA
Pratley2018	SEM10	300.0	SEM10	hba1c (change)	NA	plasma	NR	hba1c_change_SEM10	2016.0	hr	-1.37010676156583	NA	NA	NA	0.68138150006042	NA	NA	NA	percent	NA
Pratley2018	SEM10	300.0	SEM10	hba1c (change)	NA	plasma	NR	hba1c_change_SEM10	2688.0	hr	-1.62218268090154	NA	NA	NA	0.838623384689637	NA	NA	NA	percent	NA
Pratley2018	SEM10	300.0	SEM10	hba1c (change)	NA	plasma	NR	hba1c_change_SEM10	4704.0	hr	-1.75266903914591	NA	NA	NA	0.838623384689653	NA	NA	NA	percent	NA
Pratley2018	SEM10	300.0	SEM10	hba1c (change)	NA	plasma	NR	hba1c_change_SEM10	6720.0	hr	-1.77935943060498	NA	NA	NA	0.995865269319062	NA	NA	NA	percent	NA
Pratley2018	DUL075	299.0	DUL075	hba1c (change)	NA	plasma	NR	hba1c_change_DUL075	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	NA	percent	NA
Pratley2018	DUL075	299.0	DUL075	hba1c (change)	NA	plasma	NR	hba1c_change_DUL075	672.0	hr	-0.587188612099641	NA	NA	NA	0.366285724152521	NA	NA	NA	percent	NA
Pratley2018	DUL075	299.0	DUL075	hba1c (change)	NA	plasma	NR	hba1c_change_DUL075	1344.0	hr	-0.94602609727165	NA	NA	NA	0.627918384261407	NA	NA	NA	percent	NA
Pratley2018	DUL075	299.0	DUL075	hba1c (change)	NA	plasma	NR	hba1c_change_DUL075	2016.0	hr	-1.12989323843416	NA	NA	NA	0.680244916283225	NA	NA	NA	percent	NA
Pratley2018	DUL075	299.0	DUL075	hba1c (change)	NA	plasma	NR	hba1c_change_DUL075	2688.0	hr	-1.23368920521945	NA	NA	NA	0.732571448304855	NA	NA	NA	percent	NA
Pratley2018	DUL075	299.0	DUL075	hba1c (change)	NA	plasma	NR	hba1c_change_DUL075	4704.0	hr	-1.20106761565836	NA	NA	NA	0.889551044370313	NA	NA	NA	percent	NA
Pratley2018	DUL075	299.0	DUL075	hba1c (change)	NA	plasma	NR	hba1c_change_DUL075	6720.0	hr	-1.11209964412811	NA	NA	NA	0.994204108413931	NA	NA	NA	percent	NA
Pratley2018	DUL15	299.0	DUL15	hba1c (change)	NA	plasma	NR	hba1c_change_DUL15	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	NA	percent	NA
Pratley2018	DUL15	299.0	DUL15	hba1c (change)	NA	plasma	NR	hba1c_change_DUL15	672.0	hr	-0.702846975088971	NA	NA	NA	0.470938788196142	NA	NA	NA	percent	NA
Pratley2018	DUL15	299.0	DUL15	hba1c (change)	NA	plasma	NR	hba1c_change_DUL15	1344.0	hr	-1.09134045077105	NA	NA	NA	0.784897980326673	NA	NA	NA	percent	NA
Pratley2018	DUL15	299.0	DUL15	hba1c (change)	NA	plasma	NR	hba1c_change_DUL15	2016.0	hr	-1.32562277580071	NA	NA	NA	0.837224512348491	NA	NA	NA	percent	NA
Pratley2018	DUL15	299.0	DUL15	hba1c (change)	NA	plasma	NR	hba1c_change_DUL15	2688.0	hr	-1.42348754448398	NA	NA	NA	0.627918384261407	NA	NA	NA	percent	NA
Pratley2018	DUL15	299.0	DUL15	hba1c (change)	NA	plasma	NR	hba1c_change_DUL15	4704.0	hr	-1.39976275207592	NA	NA	NA	0.941877576392126	NA	NA	NA	percent	NA
Pratley2018	DUL15	299.0	DUL15	hba1c (change)	NA	plasma	NR	hba1c_change_DUL15	6720.0	hr	-1.36417556346382	NA	NA	NA	0.941877576392126	NA	NA	NA	percent	NA
