study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	sd	se	cv	unit	comments
Nauck2014	DUL075	302.0	DUL075	concentration change absolute	glucose	plasma	NR	fpg_change_DUL075	0.0	week	0.0	NA	NA	NA	0.0	0.0	NA	mg/dl	NA
Nauck2014	DUL075	302.0	DUL075	concentration change absolute	glucose	plasma	NR	fpg_change_DUL075	2.0	week	-29.6912128735748	NA	NA	NA	32.1971155615357	1.8527358064458	NA	mg/dl	NA
Nauck2014	DUL075	302.0	DUL075	concentration change absolute	glucose	plasma	NR	fpg_change_DUL075	4.0	week	-34.6080771252356	NA	NA	NA	28.482072487059	1.6389590998518	NA	mg/dl	NA
Nauck2014	DUL075	302.0	DUL075	concentration change absolute	glucose	plasma	NR	fpg_change_DUL075	8.0	week	-33.1828947319777	NA	NA	NA	32.1970021874175	1.8527292824984	NA	mg/dl	NA
Nauck2014	DUL075	302.0	DUL075	concentration change absolute	glucose	plasma	NR	fpg_change_DUL075	12.0	week	-37.9572433538917	NA	NA	NA	33.4353876702836	1.9239903593456	NA	mg/dl	NA
Nauck2014	DUL075	302.0	DUL075	concentration change absolute	glucose	plasma	NR	fpg_change_DUL075	26.0	week	-35.4631839516114	NA	NA	NA	35.9121586360107	2.0665125130397	NA	mg/dl	NA
Nauck2014	DUL075	302.0	DUL075	concentration change absolute	glucose	plasma	NR	fpg_change_DUL075	39.0	week	-31.8289799395143	NA	NA	NA	39.6272017104874	2.2802892196337	NA	mg/dl	NA
Nauck2014	DUL075	302.0	DUL075	concentration change absolute	glucose	plasma	NR	fpg_change_DUL075	52.0	week	-29.2636594603869	NA	NA	NA	42.1038593020997	2.4228048493806	NA	mg/dl	NA
Nauck2014	DUL15	304.0	DUL15	concentration change absolute	glucose	plasma	NR	fpg_change_DUL15	0.0	week	0.0	NA	NA	NA	0.0	0.0	NA	mg/dl	NA
Nauck2014	DUL15	304.0	DUL15	concentration change absolute	glucose	plasma	NR	fpg_change_DUL15	2.0	week	-42.6603308989586	NA	NA	NA	32.3034388485983	1.8527292824985	NA	mg/dl	NA
Nauck2014	DUL15	304.0	DUL15	concentration change absolute	glucose	plasma	NR	fpg_change_DUL15	4.0	week	-43.3729220955875	NA	NA	NA	31.0610732671687	1.7814747295987	NA	mg/dl	NA
Nauck2014	DUL15	304.0	DUL15	concentration change absolute	glucose	plasma	NR	fpg_change_DUL15	8.0	week	-41.5914473659888	NA	NA	NA	34.7883975092717	1.9952514361926	NA	mg/dl	NA
Nauck2014	DUL15	304.0	DUL15	concentration change absolute	glucose	plasma	NR	fpg_change_DUL15	12.0	week	-44.9406135946449	NA	NA	NA	37.2732424210389	2.1377670659395	NA	mg/dl	NA
Nauck2014	DUL15	304.0	DUL15	concentration change absolute	glucose	plasma	NR	fpg_change_DUL15	26.0	week	-42.8028465287054	NA	NA	NA	36.0307630907014	2.0665059890924	NA	mg/dl	NA
Nauck2014	DUL15	304.0	DUL15	concentration change absolute	glucose	plasma	NR	fpg_change_DUL15	39.0	week	-40.5938249098662	NA	NA	NA	39.7582010817141	2.2802892196337	NA	mg/dl	NA
Nauck2014	DUL15	304.0	DUL15	concentration change absolute	glucose	plasma	NR	fpg_change_DUL15	52.0	week	-42.9453686823996	NA	NA	NA	43.4855253238171	2.4940659262276	NA	mg/dl	NA
