study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Blonde2015	GLAR	296.0	all	blood pressure diastolic	296.0	NA	NA	77.2	NA	10.4	NA	NA	NA	mmHg	NA
Blonde2015	DUL075	293.0	all	age	293.0	NA	NA	59.3	NA	9.0	NA	NA	NA	yr	NA
Blonde2015	DUL075	293.0	all	sex	148.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Blonde2015	DUL075	293.0	all	sex	145.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Blonde2015	DUL075	293.0	all	ethnicity	235.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Blonde2015	DUL075	293.0	all	ethnicity	13.0	NA	american indian	NA	NA	NA	NA	NA	NA	NA	NA
Blonde2015	DUL075	293.0	all	ethnicity	27.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Blonde2015	DUL075	293.0	all	ethnicity	12.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Blonde2015	DUL075	293.0	all	ethnicity	6.0	NA	NR	NA	NA	NA	NA	NA	NA	NA	NA
Blonde2015	DUL075	293.0	all	hba1c	293.0	NA	NA	8.4	NA	1.03	NA	NA	NA	percent	NA
Blonde2015	DUL075	293.0	all	weight	293.0	NA	NA	91.7	NA	18.0	NA	NA	NA	kg	NA
Blonde2015	DUL075	293.0	all	bmi	293.0	NA	NA	33.1	NA	5.2	NA	NA	NA	kg/m^2	NA
Blonde2015	DUL075	293.0	all	blood pressure systolic	293.0	NA	NA	134.0	NA	15.9	NA	NA	NA	mmHg	NA
Blonde2015	DUL075	293.0	all	blood pressure diastolic	293.0	NA	NA	77.6	NA	9.0	NA	NA	NA	mmHg	NA
Blonde2015	DUL15	295.0	all	age	295.0	NA	NA	NA	NA	NA	NA	NA	NA	yr	NA
Blonde2015	DUL15	295.0	all	sex	160.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Blonde2015	DUL15	295.0	all	sex	135.0	NA	F	NA	NA	NA	NA	NA	NA	NA	NA
Blonde2015	DUL15	295.0	all	ethnicity	231.0	NA	caucasian	NA	NA	NA	NA	NA	NA	NA	NA
Blonde2015	DUL15	295.0	all	ethnicity	16.0	NA	american indian	NA	NA	NA	NA	NA	NA	NA	NA
Blonde2015	DUL15	295.0	all	ethnicity	32.0	NA	black	NA	NA	NA	NA	NA	NA	NA	NA
Blonde2015	DUL15	295.0	all	ethnicity	9.0	NA	asian	NA	NA	NA	NA	NA	NA	NA	NA
Blonde2015	DUL15	295.0	all	ethnicity	7.0	NA	NR	NA	NA	NA	NA	NA	NA	NA	NA
Blonde2015	DUL15	295.0	all	hba1c	295.0	NA	NA	8.46	NA	1.08	NA	NA	NA	percent	NA
Blonde2015	DUL15	295.0	all	weight	295.0	NA	NA	91.0	NA	18.2	NA	NA	NA	kg	NA
Blonde2015	DUL15	295.0	all	bmi	295.0	NA	NA	32.0	NA	5.1	NA	NA	NA	kg/m^2	NA
Blonde2015	DUL15	295.0	all	blood pressure systolic	295.0	NA	NA	133.3	NA	16.6	NA	NA	NA	mmHg	NA
Blonde2015	DUL15	295.0	all	blood pressure diastolic	295.0	NA	NA	77.3	NA	9.7	NA	NA	NA	mmHg	NA
